symbol,stock_name,isin
STRATMONT,STRATMONT INDUSTRIES LIMITED,INE473C01025
STAR,STRIDES PHARMA SCIENCE LIMITED,INE939A01011
META,STRING METAVERSE LIMITED,INE958L01034
STUDDS,Studds Accessories Limited,INE00Q601028
STYLAMIND,STYLAM INDUSTRIES LIMITED,INE239C01020
STYRENIX,Styrenix Performance Materials,INE189B01011
SUBAM,SUBAM PAPERS LIMITED,INE0U6201010
SUBEXLTD,SUBEX LTD.,INE754A01055
SUBROS,SUBROS LTD.,INE287B01021
SUDAI,SUDAL INDUSTRIES LTD.,INE618D01015
SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES,INE659A01023
SUDARCOLOR,Sudarshan Colorants India Limi,INE492A01029
SUDARSHAN,SUDARSHAN PHARMA INDUSTRIES LI,INE00TV01023
SUDEEPPHRM,Sudeep Pharma Limited,INE0QPI01025
SUDTIND-B,SUDITI INDUSTRIES LTD.,INE691D01012
SUGALDAM,SUGAL & DAMANI SHARE BROKERS L,INE309D01011
SUGSLLOYD,SUGS LLOYD LIMITED,INE0XX801016
SUJALA,Sujala Trading & Holding Ltd.,INE029H01016
SUKHJITS,SUKHJIT STARCH & CHEMICALS LTD,INE450E01029
SULA,Sula Vineyards Limited,INE142Q01026
SULABEN,SULABH ENGINEERS & SERVICES LT,INE673M01029
SUMEDHA,SUMEDHA FISCAL SERVICES LTD.,INE886B01012
SUMEET-RE,Sumeet Industries Ltd,INE235C20010
SUMEETINDS,SUMEET INDUSTRIES LTD.,INE235C01036
SUMERUIND,SUMERU INDUSTRIES LTD.,INE764B01029
SUMICHEM,SUMITOMO CHEMICAL INDIA LIMITE,INE258G01013
SUMMITSEC,SUMMIT SECURITIES LTD.,INE519C01017
SPARC,SUN PHARMA ADVANCED RESEARCH C,INE232I01014
SUNPHARMA,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036
SUNRETAIL,Sun Retail Limited,INE206Z01020
SUNTV,SUN TV NETWORK LTD.,INE424H01027
SCTL,Suncare Traders Limited,INE452S01025
SUNDRMBRAK,SUNDARAM BRAKE LININGS LTD.,INE073D01013
SUNDARMFIN,SUNDARAM FINANCE LTD.,INE660A01013
SUNDARAM,SUNDARAM MULTI PAP LTD.,INE108E01023
SUNCLAY,SUNDARAM-CLAYTON LIMITED,INE0Q3R01026
SUNDRMFAST,SUNDRAM FASTENERS LTD.,INE387A01021
SUNDROP,SUNDROP BRANDS LIMITED,INE209A01019
SUNFLAG,SUNFLAG IRON & STEEL CO.LTD.,INE947A01014
SUNGOLD,SUNGOLD CAPITAL LTD.,INE271D01013
SUNILAGR,SUNIL AGRO FOODS LTD.,INE224D01012
SUNLOC,SUNIL HEALTHCARE LTD,INE671C01016
SUNITATOOL,Sunita Tools Limited,INE0Q1S01010
SUNRAJDI,SUNRAJ DIAMOND EXPORTS LTD.,INE459D01014
SUNRAKSHAK,SUNRAKSHAKK INDUSTRIES INDIA L,INE671K01027
SEML,Sunrise Efficient Marketing Li,INE0KPY01017
SUNSHIEL,SUNSHIELD CHEMICALS LTD.,INE199E01014
SUNTECK,SUNTECK REALTY LTD.,INE805D01034
SUPERBAK,SUPER BAKERS (INDIA) LTD.,INE897A01011
SUCROSA,SUPER CROP SAFE LTD.,INE366G01022
SKL,SUPER FINE KNITTERS LIMITED,INE459U01018
SUPERIRON,Super Iron Foundry Limited,INE16IQ01014
SUPER,SUPER SALES INDIA LTD.,INE091C01017
SUPERSPIN,SUPER SPINNING MILLS LTD.,INE662A01027
SUPTANERY,SUPER TANNERY LIMITED,INE460D01038
SUPERHOUSE,SUPERHOUSE LTD.,INE712B01010
SUPERIOR,Superior Finlease Limited,INE574R01028
SIEL,SUPERIOR INDUSTRIAL ENTERPRISE,INE843L01012
SEVL,SUPERTECH EV LIMITED,INE0SC101013
SUPERTEX,SUPERTEX INDUSTRIES LTD.,INE881B01054
SUPHA,SUPHA PHARMACHEM LIMITED,INE549S01036
SUPRAPFSL,Supra Pacific Financial Servic,INE268T01015
SUPRATRE,Supra Trends Limited,INE533B01028
SUPRAJIT,SUPRAJIT ENGINEERING LTD.,INE399C01030
SUPREME,SUPREME HOLDINGS & HOSPITALITY,INE822E01011
SUPREMEIND,SUPREME INDUSTRIES LTD.,INE195A01028
SUPREMEINF,SUPREME INFRASTRUCTURE INDIA L,INE550H01011
SPLPETRO,SUPREME PETROCHEM LTD.,INE663A01033
SUPRIYA,Supriya Lifescience Limited,INE07RO01027
SURAJEST,Suraj Estate Developers Limite,INE843S01025
SURJIND,SURAJ INDUSTRIES LTD.,INE170U01011
SURAJ,SURAJ PRODUCTS LTD.,INE069E01019
SURAKSHA,SURAKSHA DIAGNOSTIC LIMITED,INE877V01027
SURANASOL,SURANA SOLAR LTD.,INE272L01022
SURANAT&P,SURANA TELECOM AND POWER LIMIT,INE130B01031
SURATRAML,Surat Trade and Mercantile Lim,INE936A01025
SBGLP,SURATWWALA BUSINESS GROUP LIMI,INE05ST01028
SURBHIN,SURBHI INDUSTRIES LTD.,INE899E01019
SARVOTTAM,Survottam Finvest Ltd.,INE822Q01015
SURYAROSNI,SURYA ROSHNI LTD.,INE335A01020
SURYAAMBA,SURYAAMBA SPINNING MILLS LTD.,INE360J01011
SURYALAXMI,SURYALAKSHMI COTTON MILLS LTD.,INE713B01026
SURYALA,SURYALATA SPINNING MILLS LTD.,INE132C01027
SURFI,SURYO FOODS & INDUSTRIES LTD.,INE565E01016
SURYODAY,Suryoday Small Finance Bank Li,INE428Q01011
SUSAN,Susan Electricals India Limite,INE2L0V01019
SUTLEJTEX,SUTLEJ TEXTILES & INDUSTRIES L,INE645H01027
SUVEN,SUVEN LIFE SCIENCES LTD.,INE495B01038
SUVIDHAA,Suvidhaa Infoserve Limited,INE018401013
SUYOG,SUYOG TELEMATICS LTD,INE442P01014
SUZLON,SUZLON ENERGY LTD.,INE040H01021
SVAMSOF,SVAM SOFTWARE LTD.,INE119B01018
ZSVARAJT,SVARAJ TRADING & AGENCIES LTD.,INE406N01014
SVCIND,SVC INDUSTRIES LIMITED,INE038B01010
SVPGLOB,SVP GLOBAL TEXTILES LIMITED,INE308E01029
SVS,SVS VENTURES LIMITED,INE0MID01012
SW1,SW INVESTMENTS LTD,INE948K01011
SWADEIN,SWADESHI INDUSTRIES LEASING CO,INE716M01034
SWADPOL,SWADESHI POLYTEX LTD.,INE243N01029
SWANCORP,Swan Corp Limited,INE665A01038
SWANDEF,SWAN DEFENCE AND HEAVY INDUSTR,INE542F01020
SWARAJENG,SWARAJ ENGINES LTD.,INE277A01016
SWRNASE,SWARNA SECURITIES LTD.,INE595G01018
SWARNSAR,SWARNSARITA JEWELS INDIA LIMIT,INE967A01012
SPL,Swashthik Plascon Limited,INE0RDR01012
SVARTCORP,SWASTI VINAYAKA ART AND HERITA,INE895A01023
SWASTIVI,SWASTI VINAYAKA SYNTHETICS LTD,INE804A01025
SWASTIKA,SWASTIKA INVESTMART LIMITED,INE691C01022
SWATIPRO,Swati Projects Limited,INE210F01016
SWELECTES,SWELECT ENERGY SYSTEMS LIMITED,INE409B01013
SWIGGY,SWIGGY LIMITED,INE00H001014
SWISSMLTRY,SWISS MILITARY CONSUMER GOODS,INE010C01025
SWITCHTE,SWITCHING TECHNOLOGIES GUNTHER,INE311D01017
SWOJAS,SWOJAS FOODS LIMITED,INE295B01016
SYLPH,Sylph Industries Limited,INE706F01021
SYMBIOX,Symbiox Investment & Trading C,INE653R01012
SYMPHONY,SYMPHONY LIMITED,INE225D01027
SYNCOMF,SYNCOM FORMULATIONS (INDIA) LT,INE312C01025
SGIL,Synergy Green Industries Limit,INE00QT01015
SYNGENE,Syngene International Limited,INE398R01022
SYRMA,Syrma SGS Technology Limited,INE0DYJ01015
SYSCHEM,SYSCHEM (INDIA) LTD.,INE121D01036
SYSTEMATIC,SYSTEMATIC INDUSTRIES LIMITED,INE1KLZ01011
SYSTMTXC,SYSTEMATIX CORPORATE SERVICES,INE356B01024
TIGLOB,T & I GLOBAL LTD.,INE811B01010
TDPOWERSYS,T D POWER SYSTEMS LTD.,INE419M01027
TTL,T T LTD.,INE592B01024
TSPIRITUAL,T.SPIRITUAL WORLD LTD.,INE541C01037
TAALTECH,TAAL TECH LIMITED,INE524T01011
TAHMARENT,TAHMAR ENTERPRISES LIMITED,INE385D01029
TAIIND,TAI INDUSTRIES LTD.,INE358D01018
TAINWALCHM,TAINWALA CHEMICALS & PLASTICS,INE123C01018
TAJGVK,TAJGVK HOTELS & RESORTS LTD.,INE586B01026
TAKE,TAKE SOLUTIONS LTD.,INE142I01023
TAKYON,TAKYON NETWORKS LIMITED,INE14OX01013
TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS,INE187D01029
TALBROSENG,TALBROS ENGINEERING LIMITED,INE717E01013
TAMBOLIIN,TAMBOLI INDUSTRIES LIMITED,INE864J01012
TNPL,TAMIL NADU NEWSPRINT & PAPERS,INE107A01015
TMB,Tamilnad Mercantile Bank Limit,INE668A01016
TNPETRO,TAMILNADU PETROPRODUCTS LTD.,INE148A01019
TNSTLTU,TAMILNADU STEEL TUBES LTD.,INE176E01012
TNTELE,TAMILNADU TELECOMMUNICATIONS L,INE141D01018
TANDHANIN,TANDHAN INDUSTRIES LIMITED,INE896J01014
TANAA,TANEJA AEROSPACE & AVIATION LT,INE692C01020
TANFACIND,TANFAC INDUSTRIES LTD.,INE639B01023
TANLA,TANLA PLATFORMS LIMITED,INE483C01032
TANVI,Tanvi Foods (India) Limited,INE978V01015
TARAPUR,TARAPUR TRANSFORMERS LTD,INE747K01017
TARC,TARC LIMITED,INE0EK901012
TARMAT,TARMAT LTD.,INE924H01018
TARSONS,Tarsons Products Limited,INE144Z01023
TASTYBITE,TASTY BITE EATABLES LTD.,INE488B01017
TDSL,Tasty Dairy Specialities Limit,INE773Y01014
TATACAP,Tata Capital Limited,INE976I01016
TATACHEM,TATA CHEMICALS LTD.,INE092A01019
TATACOMM,TATA COMMUNICATIONS LTD.,INE151A01013
TCS,TATA CONSULTANCY SERVICES LTD.,INE467B01029
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,INE192A01025
TATAELXSI,TATA ELXSI LTD.,INE670A01012
TATAINVEST,TATA INVESTMENT CORPORATION LT,INE672A01026
TMCV,Tata Motors Limited,INE1TAE01010
TMPV,TATA MOTORS PASSENGER VEHICLES,INE155A01022
TATAPOWER,TATA POWER CO.LTD.,INE245A01021
TATASTEEL,TATA STEEL LTD.,INE081A01020
TATATECH,Tata Technologies Limited,INE142M01025
TTML,TATA TELESERVICES (MAHARASHTRA,INE517B01013
TATIAGLOB,TATIA GLOBAL VENNTURE LTD.,INE083G01031
TATVA,Tatva Chintan Pharma Chem Limi,INE0GK401011
TRL,Taylormade Renewables Limited,INE459Z01017
TBOTEK,TBO TEK LIMITED,INE673O01025
955TCAPERA,TCAP-9.55%-PERP,INE601U08192
TCC,TCC CONCEPT LIMITED,INE887D01016
TCFCFINQ,TCFC FINANCE LTD.,INE389D01013
81TCHF28,TCHF-8.1%-14-1-28-NCD,INE033L07GS6
TCIEXP,TCI Express Limited,INE586V01016
TCIFINANCE,TCI FINANCE LTD.,INE911B01018
TCIIND,TCI INDUSTRIES LTD.,INE920B01019
TCMLMTD,TCM LTD.,INE034F01010
TCPLPACK,TCPL PACKAGING LTD.,INE822C01015
TEAMGTY,TEAM INDIA GUARANTY LIMITED,INE289C01025
TEAM24,TEAM24 CONSUMER PRODUCTS LIMIT,INE601A01017
TEAMLEASE,TeamLease Services Limited,INE985S01024
TPHQ,Teamo Productions HQ Limited,INE065J01024
TECHM,TECH MAHINDRA LTD.,INE669C01036
TECHKGREEN,TECHKNOWGREEN SOLUTIONS LIMITE,INE0P4P01011
TECHNICHEM,TECHNICHEM ORGANICS LIMITED,INE0ZHT01012
TECHNOE,Techno Electric & Engineering,INE285K01026
TIIL,TECHNOCRAFT INDUSTRIES (INDIA),INE545H01011
TECHNOPACK,Technopack Polymers Limited,INE0MXP01015
TECHNVISN,TechNVision Ventures Limited,INE314H01012
TECILCHEM,TECIL CHEMICALS & HYDRO POWER,INE014B01011
TEEAI,TEESTA AGRO INDUSTRIES LTD.,INE757D01011
TEGA,Tega Industries Limited,INE011K01018
TEJASNET,Tejas Networks Limited,INE010J01012
TEJASSVI,TEJASSVI AAHARAM LIMITED,INE173E01019
TEJNAKSH,Tejnaksh Healthcare Limited,INE030T01027
TELECANOR,TELECANOR GLOBAL LTD.,INE381G01013
TELGE,TELGE PROJECTS LIMITED,INE0SRP01014
TELOGICA,TELOGICA LIMITED,INE778I01024
TENNIND,Tenneco Clean Air India Limite,INE19RI01016
TERASOFT,TERA SOFTWARE LTD.,INE482B01010
TERAI,TERAI TEA CO.LTD.,INE390D01011
TEXELIN,TEXEL INDUSTRIES LTD.,INE594V01028
TEXINFRA,TEXMACO INFRASTRUCTURE & HOLDI,INE435C01024
TEXRAIL,TEXMACO RAIL & ENGINEERING LTD,INE621L01012
TEXMOPIPES,TEXMO PIPES & PRODUCTS LTD.,INE141K01013
TGBHOTELS,TGB BANQUETS AND HOTELS LTD.,INE797H01018
TGIF,TGIF AGRIBUSINESS LIMITED,INE0SMU01015
TGVSL,TGV SRAAC Limited,INE284B01028
THACKER,THACKER & CO.LTD.,INE077P01034
THAKRAL,THAKRAL SERVICES (INDIA) LTD.,INE190F01028
THANGAMAYL,THANGAMAYIL JEWELLERY LTD,INE085J01014
ANUP,The Anup Engineering Ltd,INE294Z01018
BBTC,The Bombay Burmah Trading Corp,INE050A01025
BYKE,THE BYKE HOSPITALITY LTD.,INE319B01014
INDHOTEL,THE INDIAN HOTELS COMPANY LTD,INE053A01029
IWP,The Indian Wood Products Co. L,INE586E01020
THEINVEST,THE INVESTMENT TRUST OF INDIA,INE924D01017
NIACL,The New India Assurance Compan,INE470Y01017
PHOENIXLTD,THE PHOENIX MILLS LTD,INE211B01039
RAMCOCEM,THE RAMCO CEMENTS LIMITED,INE331A01037
RAVALSUGAR,The Ravalgaon Sugar Farm Limit,INE615A01025
YSL,The Yamuna Syndicate Ltd,INE868X01014
THEMISMED,THEMIS MEDICARE LTD.,INE083B01024
THERMAX,THERMAX LTD.,INE152A01029
THINKINK,THINKINK PICTUREZ LIMITED,INE365S01045
TPROJECT,THIRANI PROJECTS LTD,INE901C01017
TIRUMALCHM,THIRUMALAI CHEMICALS LTD.,INE338A01024
THOMASCOOK,THOMAS COOK (INDIA) LTD.,INE332A01027
THOMASCOTT,THOMAS SCOTT (INDIA) LIMITED,INE480M01011
THRIVE,THRIVE FUTURE HABITATS LIMITED,INE628D01014
THYROCARE,Thyrocare Technologies Limited,INE594H01019
TIERRA,Tierra Agrotech Limited,INE05CY01014
TIGERLOGS,TIGER LOGISTICS (INDIA) LTD,INE906O01029
TIJARIA,TIJARIA POLYPIPES LTD.,INE440L01017
TIL,TIL LTD.,INE806C01018
TILAK,Tilak Ventures Limited,INE026L01022
TI,TILAKNAGAR INDUSTRIES LTD.,INE133E01013
TIMETECHNO,TIME TECHNOPLAST LTD.,INE508G01029
TIMESGREEN,Times Green Energy (India) Lim,INE0B6101012
TIMEX,TIMEX GROUP INDIA LTD.,INE064A01026
TIMKEN,TIMKEN INDIA LTD.,INE325A01013
TINNARUBR,TINNA RUBBER AND INFRASTRUCTUR,INE015C01016
TIPCO,Tipco Engineering India Limite,INE1U6D01014
TIPSFILMS,Tips Films Limited,INE0LQS01015
TIPSMUSIC,TIPS MUSIC LIMITED,INE716B01029
TIRTPLS,TIRTH PLASTIC LTD.,INE008N01018
TIRUFOAM,TIRUPATI FOAM LIMITED,INE115G01015
TIRUPATIIN,TIRUPATI INNOVAR LIMITED,INE812Q01016
TIRSARJ,TIRUPATI SARJAN LTD.,INE297J01023
TIRUSTA,TIRUPATI STARCH & CHEMICALS LT,INE314D01011
TITAANIUM,Titaanium Ten Enterprise Limit,INE120V01014
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,INE615H01020
TITANBIO,TITAN BIOTECH LTD.,INE150C01029
TITAN,TITAN COMPANY LIMITED,INE280A01028
TITANIN,TITAN INTECH LIMITED,INE807M01031
TITANSEC,TITAN SECURITIES LTD.,INE090D01017
TOKYOFIN,TOKYO FINANCE LTD.,INE546D01018
TOKYOPLAST,TOKYO PLAST INTERNATIONAL LTD.,INE932C01012
TOLINS,Tolins Tyres Limited,INE0RWQ01014
TTGIL,TOMORROW TECHNOLOGIES GLOBAL I,INE135H01029
TORNTPHARM,TORRENT PHARMACEUTICALS LTD.,INE685A01028
TORNTPOWER,TORRENT POWER LTD.,INE813H01021
TTC,TOSS THE COIN LIMITED,INE0XAY01012
TFCILTD,TOURISM FINANCE CORPORATION OF,INE305A01023
TOYAMSL,TOYAM SPORTS LIMITED,INE457P01020
TPINDIA,TPI INDIA LTD.,INE578C01021
TPLPLASTEH,TPL PLASTECH LTD.,INE413G01022
TRACXN,Tracxn Technologies Limited,INE0HMF01019
TIHIL,TRANS INDIA HOUSE IMPEX LIMITE,INE502D01011
TRANSFRE,TRANS-FREIGHT CONTAINERS LTD.,INE360D01014
TRANSCHEM,TRANSCHEM LTD.,INE019B01010
TRANSCOR,TRANSCORP INTERNATIONAL LTD.,INE330E01023
TARIL,TRANSFORMERS AND RECTIFIERS (I,INE763I01026
TRABI,TRANSGENE BIOTEK LTD.,INE773D01018
TRANSFD,TRANSGLOBE FOODS LTD.,INE213P01027
TREL,Transindia Real Estate Limited,INE0O3901029
TRANSPACT,Transpact Enterprises Limited,INE06YD01010
TRANSPEK,TRANSPEK INDUSTRY LTD.,INE687A01016
TCI,TRANSPORT CORPORATION OF INDIA,INE688A01022
TRANSRAILL,Transrail Lighting Limited,INE454P01035
TFL,TRANSWARRANTY FINANCE LTD.,INE804H01012
TRANSWORLD,TRANSWORLD SHIPPING LINES LIMI,INE757B01015
TRAVELFOOD,TRAVEL FOOD SERVICES LIMITED,INE103V01028
TRAVELS,Travels & rentals Limited,INE0SG001011
TREEHOUSE,TREE HOUSE EDUCATION & ACCESSO,INE040M01013
TREJHARA,Trejhara Solutions Limited,INE00CA01015
TRENT,TRENT LTD.,INE849A01020
TRESCON,TRESCON LIMITED,INE088D01011
TRF,TRF LTD.,INE391D01019
TBZ,TRIBHOVANDAS BHIMJI ZAVERI LTD,INE760L01018
TLL,Trident Lifeline Limited,INE0MKA01014
TRIDENT,TRIDENT LTD.,INE064C01022
TTFL,Trident Texofab Limited,INE071Y01013
TRIGYN,TRIGYN TECHNOLOGIES LTD.,INE948A01012
TRILIANCE,TRILIANCE POLYMERS LIMITED,INE778N01016
TRINITYLEA,TRINITY LEAGUE INDIA LTD.,INE884X01011
TRIOMERC,TRIO MERCANTILE & TRADING LTD.,INE234G01022
TRISHAKT,Trishakti Industries Limited,INE238C01022
TRITONV,TRITON VALVES LTD.,INE440G01017
TRIUMPIN,TRIUMPH INTERNATIONAL FINANCE,INE382B01012
TRIVENI,TRIVENI ENGINEERING & INDUSTRI,INE256C01024
TRIVENIENT,TRIVENI ENTERPRISES LTD,INE916P01025
TRIVENIGQ,TRIVENI GLASS LTD.,INE094C01011
TRITURBINE,TRIVENI TURBINE LTD.,INE152M01016
TRUALT,TRUALT BIOENERGY LIMITED,INE0MWH01014
TRU,TruCap Finance Limited,INE615R01029
TRUECOLORS,TRUE COLORS LIMITED,INE1LDV01015
TRUEGREEN,TRUE GREEN BIO ENERGY LIMITED,INE672K01025
TRUSTEDGE,Trustedge Capital Limited,INE398H01015
TTIENT,TTI ENTERPRISE LTD,INE404F01031
TTKHLTCARE,TTK HEALTHCARE LTD.,INE910C01018
TTKPRESTIG,TTK PRESTIGE LTD.,INE690A01028
TIINDIA,Tube Investments of India Ltd,INE974X01010
TULSYAN,TULSYAN NEC LTD.,INE463D01016
TUNITEX,TUNI TEXTILE MILLS LTD.,INE560D01027
TURTLEMINT,Turtlemint Fintech Solutions L,INE0OC301013
TUTIALKA,TUTICORIN ALKALI CHEMICALS AND,INE400A01014
TVTODAY,TV TODAY NETWORK LTD.,INE038F01029
TVVISION,TV VISION LIMITED,INE871L01013
TVSELECT,TVS ELECTRONICS LTD.,INE236G01019
TVSHLTD,TVS Holdings Limited,INE105A01035
TVSMOTOR,TVS MOTOR COMPANY LTD.,INE494B01023
TVSMNCRPS,TVS Motor Company Ltd.,INE494B04019
TVSSRICHAK,TVS SRICHAKRA LTD.,INE421C01016
TVSSCS,TVS Supply Chain Solutions Lim,INE395N01027
TICL,TwamevConstruction and Infrast,INE388G01026
21STCENMGM,TWENTYFIRST CENTURY MANAGEMENT,INE253B01015
TYCHE,TYCHE INDUSTRIES LTD.,INE443B01012
TFSL,Typhoon Financial Services Lim,INE761R01013
TYROON,TYROON TEA CO.LTD.,INE945B01016
UHZAVERI,U. H. ZAVERI LIMITED,INE556Z01010
UYFINCORP,U. Y. FINCORP LIMITED,INE152C01025
UCAL,UCAL LIMITED,INE139B01016
13UCIL2028,UCIL-13%-20-5-28-PVT,INE926R07035
13UCIL28,UCIL-13%-23-4-28-PVT,INE926R07027
13UCIL27,UCIL-13%-24-5-27-PVT,INE926R07019
1025UCL26A,UCL-10.25%-24-10-26-NCD,INE583D07521
1165UCL31,UCL-11.65%-15-3-31-PVT,INE583D08081
1250UCL29,UCL-12.50%-15-9-29-PVT,INE583D08057
975UCL27,UCL-9.75%-15-10-27-PVT,INE583D07612
UCOBANK,UCO BANK,INE691A01018
UDAYJEW,Uday Jewellery Industries Limi,INE551B01012
USK,Udayshivakumar infra limited,INE0N0Y01013
UFLEX,UFLEX LTD.,INE516A01017
UFO,UFO Moviez India Limited,INE527H01019
UGARSUGAR,UGAR SUGAR WORKS LTD.,INE071E01023
UGROCAP,UGRO CAPITAL LIMITED,INE583D01011
UHMVL,UHM Vacation Limited,INE0YZ901011
UEL,UJAAS ENERGY LIMITED,INE899L01030
UJJIVANSFB,Ujjivan Small Finance Bank Lim,INE551W01018
ULTRACAB,Ultracab (India) Limited,INE010R01023
ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.,INE405A01021
ULTRACEMCO,ULTRATECH CEMENT LTD.,INE481G01011
UMAEXPORTS,Uma Exports Limited,INE0GIU01018
UMIYA-MRO,UMIYA BUILDCON LIMITED,INE398B01018
UMIYA,Umiya Tubes Limited,INE173U01015
UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD.,INE361D01012
UNICHEMLAB,UNICHEM LABORATORIES LTD.,INE351A01035
UNIECOM,UNICOMMERCE ESOLUTIONS LIMITED,INE00U401027
UNIFIED,UNIFIED DATA TECH SOLUTIONS LI,INE1ABX01018
UCIL,UNIFINZ CAPITAL INDIA LIMITED,INE926R01012
UNIMECH,Unimech Aerospace and Manufact,INE0U3I01011
UNIONBANK,UNION BANK OF INDIA,INE692A01016
UNIPARTS,Uniparts India Limited,INE244O01017
UNIENTER,UNIPHOS ENTERPRISES LTD.,INE037A01022
UPROTECH,Unipro Technologies Limited,INE448F01012
UNIQUEO,UNIQUE ORGANICS LTD.,INE333E01019
UNIROYAL,UNIROYAL INDUSTRIES LTD.,INE980D01019
UNISEM,UNISEM AGRITECH LIMITED,INE1FHV01026
UNISON,UNISON METALS LTD,INE099D01026
UNITINT,UNITECH INTERNATIONAL LTD.,INE929K01011
UNITECH,UNITECH LTD.,INE694A01020
UBL,UNITED BREWERIES LTD.,INE686F01025
COTFAB,United Cotfab Limited,INE0S0I01011
UNITDCR,UNITED CREDIT LTD.,INE858C01027
UNIDT,UNITED DRILLING TOOLS LTD.,INE961D01019
UFBL,UNITED FOODBRANDS LIMITED,INE382M01027
UNITEDINT,UNITED INTERACTIVE LTD.,INE706D01018
UNITEDPOLY,United Polyfab Gujarat Limited,INE368U01029
UNITDSPR,UNITED SPIRITS LTD.,INE854D01024
UVDRHOR,UNITED VAN DER HORST LTD.,INE890G01047
UNIVARTS,UNIVERSAL ARTS LTD.,INE464B01018
UNIAUTO,Universal Autofoundry Limited,INE203T01012
UNIVCABLES,UNIVERSAL CABLES LTD.,INE279A01012
UNIVSTAR,UNIVERSAL STARCH-CHEM ALLIED L,INE113E01015
UNIVPHOTO,UNIVERSUS PHOTO IMAGINGS LIMIT,INE03V001013
UNJHAFOR,UNJHA FORMULATIONS LTD.,INE576D01015
UNOMINDA,UNO Minda Limited,INE405E01023
UDS,Updater Services Limited,INE851I01011
UPL,UPL LIMITED,INE628A01036
995UPPCL32,UPPCL-9.95%-22-3-032-PVT,INE540P07517
995UPPCL30,UPPCL-9.95%-29-3-30-PVT,INE540P07491
UPSURGE,UPSURGE INVESTMENT & FINANCE L,INE890B01014
URSUGAR,UR SUGAR INDUSTRIES LIMITED,INE904R01027
URAVIDEF,Uravi Defence and Technology L,INE568Z01015
URBANCO,Urban Company Limited,INE0CAZ01013
URJA,URJA GLOBAL LTD.,INE550C01020
USGTECH,USG TECH SOLUTIONS LTD.,INE718B01017
UMESLTD,USHA MARTIN EDUCATION & SOLUTI,INE240C01028
USHAMART,USHA MARTIN LTD.,INE228A01035
USHAKIRA,USHAKIRAN FINANCE LTD.,INE697C01011
UTIAMC,UTI Asset Management Company L,INE094J01016
UTIQUE,UTIQUE ENTERPRISES LIMITED,INE096A01010
UTKARSHBNK,UTKARSH SMALL FINANCE BANK LIM,INE735W01017
UTLINDS,UTL INDUSTRIES LIMITED,INE184E01024
UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,INE786F01031
UVS,UVS HOSPITALITY AND SERVICES L,INE528C01018
VBIND,V B INDUSTRIES LIMITED,INE334E01017
VRFILMS,V R FILMS & STUDIOS LIMITED,INE06LG01010
VGUARD,V-GUARD INDUSTRIES LTD.,INE951I01027
VMART,V-MART RETAIL LTD.,INE665J01013
VIPIND,V.I.P.INDUSTRIES LTD.,INE054A01027
VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.,INE764D01017
V2RETAIL,V2 RETAIL LTD.,INE945H01021
WABAG,VA TECH WABAG LTD.,INE956G01038
VAARAD,VAARAD VENTURES LTD,INE418B01048
VADILENT,VADILAL ENTERPRISES LTD.,INE693D01018
VADILALIND,VADILAL INDUSTRIES LTD.,INE694D01016
VAHH,Vahh Chemicals Limited,INE0H3U01013
VAIBHAVGBL,VAIBHAV GLOBAL LTD,INE884A01027
VAICC,VAISHNO CEMENT CO.LTD.,INE116E01018
VAKRANGEE,VAKRANGEE LIMITED,INE051B01021
VALINDIA,Valencia India Limited,INE130701019
VALIANT,VALIANT COMMUNICATIONS LTD.,INE760B01019
VALIANTLAB,Valiant Laboratories Limited,INE0JWS01017
VALIANTORG,Valiant Organics Limited,INE565V01010
VALLABHSQ,VALLABH STEELS LTD.,INE457E01016
DBREALTY,VALOR ESTATE LIMITED,INE879I01012
VALPLAST,Valplast Technologies Limited,INE0QP701017
VALSONQ,VALSON INDUSTRIES LTD.,INE808A01018
VAMA,VAMA INDUSTRIES LTD.,INE685D01022
VAMSHIRU,VAMSHI RUBBER LTD.,INE380C01014
VANICOM,Vani Commercials Limited,INE661Q01017
VKAL,Vantage Knowledge Academy Limi,INE427T01025
VARDMNPOLY,VARDHMAN POLYTEX LTD.,INE835A01029
VSSL,VARDHMAN SPECIAL STEELS LTD.,INE050M01012
VTL,VARDHMAN TEXTILES LTD.,INE825A01020
VARIMAN,VARIMAN GLOBAL ENTERPRISES LIM,INE717F01028
VARROC,Varroc Engineering Limited,INE665L01035
VBL,Varun Beverages Limited,INE200M01039
VGL,VARVEE GLOBAL LIMITED,INE273D01027
VASINFRA,VAS INFRASTRUCTURE LTD.,INE192C01013
VASCONEQ,VASCON ENGINEERS LTD,INE893I01013
VASHISHTHA,VASHISHTHA LUXURY FASHION LIMI,INE0WRP01016
POOJAENT,VASHU BHAGNANI INDUSTRIES LIMI,INE147C01017
VRL,VASUNDHARA RASAYANS LTD,INE406F01010
